#cheat Ultimate Ramp Park!
//ID: 15906
//Score: 89
//Author: smeg
//Category: Environment
//Description: Over 20 ramps! The BEST Mod EVER! See the pic, Get the cheat! Brian M Abel Spammed my jump! Go to for more pics http://wes.payne.googlepages.com/ramppark
//Image: http://wes.payne.googlepages.com/screen4.bmp
//Time: 03/08/2006 12:07:46
//Working: Yes
moveto(278.96, -607.58, 36.28);  object(0x01BF, 245, 0, 179);
move(10.40, -0.49, -1.32);  object(0x01BF, 60, 0, 90);
move(6.06, -0.33, 1.60);  object(0x01BF, 90, 0, 271);
move(-0.29, 4.39, 3.10);  object(0x01BF, 0, 0, 359);
move(3.47, -3.82, 0.00);  object(0x01BF, 0, 0, 93);
move(-3.52, 3.85, 0.00);  object(0x01BF, 0, 0, 4);
move(-2.61, -3.33, -3.10);  object(0x0239, 0, 0, 93);
move(2.83, -6.92, 1.88);  object(0x01BF, 50, 0, 182);
move(-0.19, -5.39, 1.90);  object(0x01BF, 90, 0, 2);
move(3.87, 0.20, 3.20);  object(0x01BF, 0, 0, 93);
move(-7.97, -0.18, -1.80);  object(0x01BF, 0, 0, 271);
move(4.10, 12.89, 1.30);  object(0x01BF, 90, 0, 359);
move(0.12, -1.97, 0.00);  object(0x01BF, 90, 0, 359);
move(-2.69, 1.45, -4.30);  object(0x0239, 0, 0, 91);
move(2.88, -11.78, 8.10);  object(0x01BF, 90, 0, 181);
move(-4.33, -0.74, 0.00);  object(0x01BF, 0, 0, 93);

#cheat New Lighthouse
//ID: 17874
//Score: 27
//Author: Ultimate Cheat Maker
//Category: Environment
//Description: This is a new lighthouse near the shoreside lift bridge!!! It is like the portland one but better!!! Also u can go in side it; it is spacious wiv 4 rooms, bathroom, chopper and helipad outside and more extras!!!
//Image: none
//Time: 01/10/2006 17:03:09
//Working: Yes
moveto(1652.75, -380.34, 33.97); object(0x0FAC, 315, 0, 347);
move(1.44, -5.00, 0.00); object(0x0FAC, 270, 0, 348);
move(-6.49, 1.06, -3.60); object(0x0FAC, 225, 0, 76);
move(-3.14, -0.80, -3.50); object(0x0FAC, 225, 0, 75);
move(-4.88, -1.04, 0.00); object(0x0FAC, 270, 0, 78);
move(0.99, -5.03, 0.00); object(0x0FAC, 270, 0, 79);
move(1.00, -5.00, 0.00); object(0x0FAC, 270, 0, 79);
move(0.98, -4.90, 0.00); object(0x0FAC, 270, 0, 79);
move(4.96, 0.99, 0.00); object(0x0FAC, 270, 0, 79);
move(-0.96, 4.80, 0.00); object(0x0FAC, 270, 0, 79);
move(-1.02, 5.10, 0.00); object(0x0FAC, 270, 0, 79);
move(5.06, 1.01, 0.00); object(0x0FAC, 270, 0, 79);
move(1.02, -5.10, 0.00); object(0x0FAC, 270, 0, 79);
move(0.98, -4.90, 0.00); object(0x0FAC, 270, 0, 79);
move(5.06, 1.01, 0.00); object(0x0FAC, 270, 0, 79);
move(-0.98, 4.90, 0.00); object(0x0FAC, 270, 0, 79);
move(-0.98, 4.90, 0.00); object(0x0FAC, 270, 0, 79);
move(4.18, 5.97, 0.00); object(0x0FAC, 270, 0, 261);
move(-14.26, -17.11, 2.14); object(0x0F98, 0, 0, 79);
move(8.84, 8.48, 0.14); object(0x0F95, 0, 0, 171);
move(4.34, -5.77, -0.10); object(0x0F9A, 0, 0, 351);
move(-17.47, 10.18, -0.04); object(0x0F96, 0, 0, 167);
move(-3.30, -2.06, 2.66); object(0x0FAC, 0, 0, 80);
move(-0.67, 1.89, 0.00); object(0x0FAC, 0, 0, 80);
move(2.23, 3.36, 0.00); object(0x0FAC, 0, 0, 169);
move(5.04, 1.05, -0.00); object(0x0FAC, 0, 0, 169);
move(-5.98, -8.48, -3.30); object(0x0210, 0, 0, 348);
move(2.18, -1.67, 1.10); object(0x0CDB, 0, 0, 75);
move(0.46, -1.66, 0.00); object(0x0CDB, 0, 0, 75);
move(-2.60, 3.35, 1.00); object(0x0210, 0, 0, 352);
move(13.02, -10.95, -1.20); object(0x0CDB, 0, 0, 348);
move(2.24, 0.65, 0.00); object(0x0CDB, 0, 0, 348);
move(7.13, 10.76, 0.00); object(0x0CDB, 0, 0, 258);
move(-0.95, 4.82, 0.00); object(0x0CDB, 0, 0, 263);
move(-0.40, 3.17, 0.00); object(0x0CDB, 0, 0, 263);
move(-21.91, -6.20, 2.35); object(0x0FAC, 0, 0, 82);
move(-0.25, -0.12, -4.92); object(0x0FAC, 270, 0, 81);
move(-0.38, 2.27, 0.00); object(0x0FAC, 270, 0, 81);
move(25.06, -8.89, 5.09); object(0x0FAC, 0, 0, 260);
move(0.53, -1.93, 0.00); object(0x0FAC, 0, 0, 260);
move(-2.06, -2.99, 0.00); object(0x0FAC, 0, 0, 351);
move(-2.04, -0.50, 0.00); object(0x0FAC, 0, 0, 351);
move(-11.72, -2.19, 0.00); object(0x0FAC, 0, 0, 346);
move(-1.46, -0.36, 0.00); object(0x0FAC, 0, 0, 346);
move(-3.13, 1.95, 0.02); object(0x0FAC, 0, 0, 82);
move(-0.31, 2.08, 0.00); object(0x0FAC, 0, 0, 82);
move(5.70, 12.23, -0.40); object(0x0FAC, 0, 0, 350);
move(4.71, 1.00, 0.00); object(0x0FAC, 0, 0, 349);
move(-14.95, -0.12, 0.30); object(0x0FAC, 270, 0, 80);
move(0.79, -5.18, 0.00); object(0x0FAC, 270, 0, 80);
move(1.36, -4.92, -0.40); object(0x0FAC, 270, 0, 80);
move(1.39, -5.01, -0.20); object(0x0FAC, 270, 0, 80);
move(4.94, 0.89, 0.00); object(0x0FAC, 270, 0, 78);
move(4.81, 1.14, 0.00); object(0x0FAC, 270, 0, 77);
move(4.86, 0.83, 0.00); object(0x0FAC, 270, 0, 80);
move(1.69, 0.03, 0.00); object(0x0FAC, 270, 0, 78);
move(-7.81, 4.08, 0.00); object(0x0FAC, 270, 0, 257);
move(5.53, 1.31, 0.20); object(0x0FAC, 270, 0, 256);
move(4.86, 0.66, 0.00); object(0x0FAC, 270, 0, 261);
move(1.40, 0.34, 0.00); object(0x0FAC, 270, 0, 261);
move(-1.18, 4.86, 0.00); object(0x0FAC, 270, 0, 261);
move(-5.11, -0.94, 0.00); object(0x0FAC, 270, 0, 261);
move(-5.19, -1.28, 0.00); object(0x0FAC, 270, 0, 261);
move(-4.53, -0.82, 0.00); object(0x0FAC, 270, 0, 261);
move(-5.28, 4.59, 0.54); object(0x0FAC, 270, 0, 84);
move(9.18, -11.86, -0.58); object(0x0FAC, 270, 0, 350);
move(5.56, 9.92, -3.76); object(0x0FAC, 180, 0, 351);
move(-1.48, -0.01, -0.02); object(0x0FAC, 180, 0, 172);
move(-2.89, -0.95, 1.82); object(0x0FAC, 180, 270, 260);
move(0.26, -1.48, 0.00); object(0x0FAC, 180, 270, 260);
move(8.38, 8.46, 7.94); object(0x0FAC, 45, 0, 78);
move(1.79, 2.70, -0.20); object(0x0FAC, 90, 0, 346);
move(1.25, -4.91, 0.20); object(0x0FAC, 90, 0, 343);
move(1.43, -4.76, 0.00); object(0x0FAC, 90, 0, 343);
move(4.88, 1.39, 0.00); object(0x0FAC, 90, 0, 343);
move(-1.43, 4.96, 0.00); object(0x0FAC, 90, 0, 343);
move(-1.21, 4.69, 0.00); object(0x0FAC, 90, 0, 343);
move(4.98, 1.46, 0.00); object(0x0FAC, 90, 0, 344);
move(1.49, -4.97, 0.00); object(0x0FAC, 90, 0, 344);
move(1.19, -4.57, 0.00); object(0x0FAC, 90, 0, 343);
moveto(1655.00, -390.37, 34.04); object(0x0FAC, 270, 0, 350);
move(5.02, 0.91, 0.00); object(0x0FAC, 270, 0, 350);
move(4.72, 0.86, 0.00); object(0x0FAC, 270, 0, 350);
move(4.92, 0.89, 0.00); object(0x0FAC, 270, 0, 350);
move(5.02, 0.91, 0.00); object(0x0FAC, 270, 0, 350);
move(0.89, -2.73, 0.00); object(0x0FAC, 270, 0, 345);
move(-4.84, -1.32, 0.00); object(0x0FAC, 270, 0, 345);
move(-4.78, -1.11, 0.00); object(0x0FAC, 270, 0, 345);
move(6.83, 15.13, 0.00); object(0x0FAC, 270, 0, 170);
move(-4.92, -0.90, 0.00); object(0x0FAC, 270, 0, 170);
move(-4.62, -0.84, 0.00); object(0x0FAC, 270, 0, 170);
move(3.80, -18.20, 0.00); object(0x0FAC, 270, 0, 346);
move(4.28, 1.04, 1.60); object(0x0FAC, 270, 320, 346);
move(4.44, 1.08, 1.70); object(0x0FAC, 270, 0, 346);
moveto(1669.91, -390.99, 37.31); object(0x0FAC, 0, 0, 344);
move(-16.33, 19.77, 20.40); object(0x0FAC, 270, 0, 275);
move(-0.48, -5.08, 0.00); object(0x0FAC, 270, 0, 275);
move(0.94, 9.95, 0.00); object(0x0FAC, 270, 0, 275);
move(4.84, -0.46, 0.00); object(0x0FAC, 270, 0, 275);
move(-0.47, -4.98, 0.00); object(0x0FAC, 270, 0, 275);
move(-0.47, -4.98, 0.00); object(0x0FAC, 270, 0, 275);
move(-9.94, 0.94, 0.00); object(0x0FAC, 270, 0, 275);
move(-4.43, 5.39, 0.00); object(0x0FAC, 270, 0, 95);
move(0.40, 4.88, 0.00); object(0x0FAC, 270, 0, 95);
moveto(1662.03, -378.83, 34.01); object(0x0FAC, 270, 0, 172);
move(-6.76, -3.76, -4.00); object(0x0CDB, 180, 0, 263);
move(1.87, 2.25, -0.50); object(0x0CDB, 180, 0, 171);
move(-2.41, -2.64, 0.04); object(0x0CDB, 180, 0, 264);
teleport(1658.24, -398.09, 28.09);
teleport(1646.54, -374.65, 58.75);
moveto(1652.75, -380.34, 33.97); object(0x0FAC, 315, 0, 347);
move(1.44, -5.00, 0.00); object(0x0FAC, 270, 0, 348);
move(-6.49, 1.06, -3.60); object(0x0FAC, 225, 0, 76);
move(-3.14, -0.80, -3.50); object(0x0FAC, 225, 0, 75);
move(-4.88, -1.04, 0.00); object(0x0FAC, 270, 0, 78);
move(0.99, -5.03, 0.00); object(0x0FAC, 270, 0, 79);
move(1.00, -5.00, 0.00); object(0x0FAC, 270, 0, 79);
move(0.98, -4.90, 0.00); object(0x0FAC, 270, 0, 79);
move(4.96, 0.99, 0.00); object(0x0FAC, 270, 0, 79);
move(-0.96, 4.80, 0.00); object(0x0FAC, 270, 0, 79);
move(-1.02, 5.10, 0.00); object(0x0FAC, 270, 0, 79);
move(5.06, 1.01, 0.00); object(0x0FAC, 270, 0, 79);
move(1.02, -5.10, 0.00); object(0x0FAC, 270, 0, 79);
move(0.98, -4.90, 0.00); object(0x0FAC, 270, 0, 79);
move(5.06, 1.01, 0.00); object(0x0FAC, 270, 0, 79);
move(-0.98, 4.90, 0.00); object(0x0FAC, 270, 0, 79);
move(-0.98, 4.90, 0.00); object(0x0FAC, 270, 0, 79);
move(4.18, 5.97, 0.00); object(0x0FAC, 270, 0, 261);
move(-14.26, -17.11, 2.14); object(0x0F98, 0, 0, 79);
move(8.84, 8.48, 0.14); object(0x0F95, 0, 0, 171);
move(4.34, -5.77, -0.10); object(0x0F9A, 0, 0, 351);
move(-17.47, 10.18, -0.04); object(0x0F96, 0, 0, 167);
move(-3.30, -2.06, 2.66); object(0x0FAC, 0, 0, 80);
move(-0.67, 1.89, 0.00); object(0x0FAC, 0, 0, 80);
move(2.23, 3.36, 0.00); object(0x0FAC, 0, 0, 169);
move(5.04, 1.05, -0.00); object(0x0FAC, 0, 0, 169);
move(-5.98, -8.48, -3.30); object(0x0210, 0, 0, 348);
move(2.18, -1.67, 1.10); object(0x0CDB, 0, 0, 75);
move(0.46, -1.66, 0.00); object(0x0CDB, 0, 0, 75);
move(-2.60, 3.35, 1.00); object(0x0210, 0, 0, 352);
move(13.02, -10.95, -1.20); object(0x0CDB, 0, 0, 348);
move(2.24, 0.65, 0.00); object(0x0CDB, 0, 0, 348);
move(7.13, 10.76, 0.00); object(0x0CDB, 0, 0, 258);
move(-0.95, 4.82, 0.00); object(0x0CDB, 0, 0, 263);
move(-0.40, 3.17, 0.00); object(0x0CDB, 0, 0, 263);
move(-21.91, -6.20, 2.35); object(0x0FAC, 0, 0, 82);
move(-0.25, -0.12, -4.92); object(0x0FAC, 270, 0, 81);
move(-0.38, 2.27, 0.00); object(0x0FAC, 270, 0, 81);
move(25.06, -8.89, 5.09); object(0x0FAC, 0, 0, 260);
move(0.53, -1.93, 0.00); object(0x0FAC, 0, 0, 260);
move(-2.06, -2.99, 0.00); object(0x0FAC, 0, 0, 351);
move(-2.04, -0.50, 0.00); object(0x0FAC, 0, 0, 351);
move(-11.72, -2.19, 0.00); object(0x0FAC, 0, 0, 346);
move(-1.46, -0.36, 0.00); object(0x0FAC, 0, 0, 346);
move(-3.13, 1.95, 0.02); object(0x0FAC, 0, 0, 82);
move(-0.31, 2.08, 0.00); object(0x0FAC, 0, 0, 82);
move(5.70, 12.23, -0.40); object(0x0FAC, 0, 0, 350);
move(4.71, 1.00, 0.00); object(0x0FAC, 0, 0, 349);
move(-14.95, -0.12, 0.30); object(0x0FAC, 270, 0, 80);
move(0.79, -5.18, 0.00); object(0x0FAC, 270, 0, 80);
move(1.36, -4.92, -0.40); object(0x0FAC, 270, 0, 80);
move(1.39, -5.01, -0.20); object(0x0FAC, 270, 0, 80);
move(4.94, 0.89, 0.00); object(0x0FAC, 270, 0, 78);
move(4.81, 1.14, 0.00); object(0x0FAC, 270, 0, 77);
move(4.86, 0.83, 0.00); object(0x0FAC, 270, 0, 80);
move(1.69, 0.03, 0.00); object(0x0FAC, 270, 0, 78);
move(-7.81, 4.08, 0.00); object(0x0FAC, 270, 0, 257);
move(5.53, 1.31, 0.20); object(0x0FAC, 270, 0, 256);
move(4.86, 0.66, 0.00); object(0x0FAC, 270, 0, 261);
move(1.40, 0.34, 0.00); object(0x0FAC, 270, 0, 261);
move(-1.18, 4.86, 0.00); object(0x0FAC, 270, 0, 261);
move(-5.11, -0.94, 0.00); object(0x0FAC, 270, 0, 261);
move(-5.19, -1.28, 0.00); object(0x0FAC, 270, 0, 261);
move(-4.53, -0.82, 0.00); object(0x0FAC, 270, 0, 261);
move(-5.28, 4.59, 0.54); object(0x0FAC, 270, 0, 84);
move(9.18, -11.86, -0.58); object(0x0FAC, 270, 0, 350);
move(5.56, 9.92, -3.76); object(0x0FAC, 180, 0, 351);
move(-1.48, -0.01, -0.02); object(0x0FAC, 180, 0, 172);
move(-2.89, -0.95, 1.82); object(0x0FAC, 180, 270, 260);
move(0.26, -1.48, 0.00); object(0x0FAC, 180, 270, 260);
move(8.38, 8.46, 7.94); object(0x0FAC, 45, 0, 78);
move(1.79, 2.70, -0.20); object(0x0FAC, 90, 0, 346);
move(1.25, -4.91, 0.20); object(0x0FAC, 90, 0, 343);
move(1.43, -4.76, 0.00); object(0x0FAC, 90, 0, 343);
move(4.88, 1.39, 0.00); object(0x0FAC, 90, 0, 343);
move(-1.43, 4.96, 0.00); object(0x0FAC, 90, 0, 343);
move(-1.21, 4.69, 0.00); object(0x0FAC, 90, 0, 343);
move(4.98, 1.46, 0.00); object(0x0FAC, 90, 0, 344);
move(1.49, -4.97, 0.00); object(0x0FAC, 90, 0, 344);
move(1.19, -4.57, 0.00); object(0x0FAC, 90, 0, 343);
moveto(1655.00, -390.37, 34.04); object(0x0FAC, 270, 0, 350);
move(5.02, 0.91, 0.00); object(0x0FAC, 270, 0, 350);
move(4.72, 0.86, 0.00); object(0x0FAC, 270, 0, 350);
move(4.92, 0.89, 0.00); object(0x0FAC, 270, 0, 350);
move(5.02, 0.91, 0.00); object(0x0FAC, 270, 0, 350);
move(0.89, -2.73, 0.00); object(0x0FAC, 270, 0, 345);
move(-4.84, -1.32, 0.00); object(0x0FAC, 270, 0, 345);
move(-4.78, -1.11, 0.00); object(0x0FAC, 270, 0, 345);
move(6.83, 15.13, 0.00); object(0x0FAC, 270, 0, 170);
move(-4.92, -0.90, 0.00); object(0x0FAC, 270, 0, 170);
move(-4.62, -0.84, 0.00); object(0x0FAC, 270, 0, 170);
move(3.80, -18.20, 0.00); object(0x0FAC, 270, 0, 346);
move(4.28, 1.04, 1.60); object(0x0FAC, 270, 320, 346);
move(4.44, 1.08, 1.70); object(0x0FAC, 270, 0, 346);
moveto(1669.91, -390.99, 37.31); object(0x0FAC, 0, 0, 344);
move(-16.33, 19.77, 20.40); object(0x0FAC, 270, 0, 275);
move(-0.48, -5.08, 0.00); object(0x0FAC, 270, 0, 275);
move(0.94, 9.95, 0.00); object(0x0FAC, 270, 0, 275);
move(4.84, -0.46, 0.00); object(0x0FAC, 270, 0, 275);
move(-0.47, -4.98, 0.00); object(0x0FAC, 270, 0, 275);
move(-0.47, -4.98, 0.00); object(0x0FAC, 270, 0, 275);
move(-9.94, 0.94, 0.00); object(0x0FAC, 270, 0, 275);
move(-4.43, 5.39, 0.00); object(0x0FAC, 270, 0, 95);
move(0.40, 4.88, 0.00); object(0x0FAC, 270, 0, 95);
moveto(1662.03, -378.83, 34.01); object(0x0FAC, 270, 0, 172);
move(-6.76, -3.76, -4.00); object(0x0CDB, 180, 0, 263);
move(1.87, 2.25, -0.50); object(0x0CDB, 180, 0, 171);
move(-2.41, -2.64, 0.04); object(0x0CDB, 180, 0, 264);
teleport(1658.24, -398.09, 28.09);
teleport(1646.54, -374.65, 58.75);

#cheat Cochrame Dam Upgrade
//ID: 17873
//Score: 17
//Author: Ultimate Cheat Maker
//Category: Environment
//Description: This will upgrade the Cochrame Dam on the 3rd island!!! It will make a big carpark, security fences, all weapons, small hut, small garage and loads more extras!!! This cheat is wicked!!! 
//(Check out my 4th island cheat)
//Image: none
//Time: 01/10/2006 16:48:33
//Working: Yes
moveto(-887.04, 824.13, 64.00); object(0x01BF, 270, 0, 182);
move(7.80, -0.22, 0.00); object(0x01BF, 270, 0, 182);
move(0.11, 3.67, 0.00); object(0x01BF, 270, 0, 181);
move(5.90, -0.14, 0.00); object(0x01BF, 270, 0, 181);
move(7.78, 5.66, 0.00); object(0x01BF, 270, 0, 182);
move(-6.30, 0.18, 0.00); object(0x01BF, 270, 0, 182);
move(-7.40, 0.21, 0.00); object(0x01BF, 270, 0, 182);
move(-7.60, -3.65, 0.00); object(0x01BF, 270, 0, 182);
move(0.11, 4.00, 0.00); object(0x01BF, 270, 0, 182);
move(27.51, 6.25, 0.00); object(0x01BF, 270, 0, 88);
move(0.10, -2.30, 0.00); object(0x01BF, 270, 0, 88);
move(-6.70, 2.41, 0.00); object(0x01BF, 270, 0, 91);
move(-3.83, 0.07, 0.00); object(0x01BF, 270, 0, 91);
move(3.88, 7.33, 0.00); object(0x01BF, 270, 0, 91);
move(0.16, 7.79, 0.00); object(0x01BF, 270, 0, 89);
move(-3.93, -7.04, 0.00); object(0x01BF, 270, 0, 91);
move(-6.30, 3.69, 0.00); object(0x01BF, 270, 0, 2);
move(-7.60, 0.23, 0.00); object(0x01BF, 270, 0, 2);
move(0.37, 6.38, 0.00); object(0x01BF, 270, 0, 4);
move(11.91, -2.78, 0.00); object(0x01BF, 270, 0, 24);
move(-5.28, 2.19, 0.00); object(0x01BF, 270, 0, 6);
move(3.72, 4.89, 2.08); object(0x01BF, 270, 0, 357);
move(0.21, -4.03, 0.00); object(0x01BF, 270, 0, 357);
move(5.89, -3.44, 0.00); object(0x01BF, 270, 0, 357);
move(0.19, -6.61, -1.40); object(0x01BF, 245, 0, 0);
move(-6.74, 7.46, -0.70); object(0x01BF, 0, 0, 0);
move(6.68, 5.46, 1.98); object(0x01BF, 270, 0, 50);
move(-24.19, -28.60, 0.82); object(0x01BF, 180, 0, 92);
move(-0.27, -6.19, 0.00); object(0x01BF, 180, 0, 92);
move(3.55, 26.07, 0.00); object(0x01BF, 180, 0, 92);
move(0.30, 6.79, 0.00); object(0x01BF, 180, 0, 92);
move(0.10, -36.24, -0.10); object(0x01BF, 180, 0, 180);
move(6.00, 0.11, 0.10); object(0x01BF, 180, 0, 176);
move(5.23, 0.51, 0.00); object(0x01BF, 180, 0, 172);
move(-11.76, 0.37, 3.20); object(0x01BF, 90, 0, 180);
move(7.90, 0.06, 0.00); object(0x01BF, 90, 0, 180);
move(7.70, 0.06, 0.00); object(0x01BF, 90, 0, 180);
move(-0.05, 5.96, 0.00); object(0x01BF, 90, 0, 180);
move(-7.60, -0.06, 0.00); object(0x01BF, 90, 0, 180);
move(-7.80, -0.06, 0.00); object(0x01BF, 90, 0, 180);
move(-0.04, 5.86, 0.00); object(0x01BF, 90, 0, 180);
move(7.40, 0.05, 0.00); object(0x01BF, 90, 0, 180);
move(7.80, 0.06, 0.00); object(0x01BF, 90, 0, 180);
move(7.35, -5.12, 0.00); object(0x01BF, 90, 0, 180);
move(-0.04, 4.91, 0.00); object(0x01BF, 90, 0, 180);
move(6.21, -0.72, 0.00); object(0x01BF, 90, 0, 152);
move(9.14, 3.27, 0.00); object(0x01BF, 90, 0, 89);
move(-5.08, -0.07, 0.00); object(0x01BF, 90, 0, 89);
move(-5.90, 3.02, 0.00); object(0x01BF, 90, 0, 89);
move(-4.34, 1.64, 0.00); object(0x01BF, 90, 0, 89);
move(-6.04, -0.09, 0.00); object(0x01BF, 90, 0, 89);
move(-5.14, -0.07, 0.00); object(0x01BF, 90, 0, 89);
move(-4.38, -0.06, 0.00); object(0x01BF, 90, 0, 89);
move(-4.13, 4.04, 0.00); object(0x01BF, 90, 0, 89);
move(-1.87, -6.00, 0.00); object(0x01BF, 90, 0, 124);
move(2.20, 13.43, 0.00); object(0x01BF, 90, 0, 91);
move(0.16, 7.50, 0.00); object(0x01BF, 90, 0, 91);
move(5.91, -2.08, -1.92); object(0x01BF, 55, 0, 272);
move(0.54, -10.15, 1.90); object(0x01BF, 90, 0, 178);
move(12.73, -2.74, 2.80); object(0x01BF, 0, 0, 178);
move(-4.90, -0.21, 0.00); object(0x01BF, 0, 0, 178);
move(-4.01, 2.40, 0.00); object(0x01BF, 0, 0, 268);
move(-3.58, 3.68, 0.10); object(0x01BF, 0, 0, 177);
move(-6.18, 13.19, 0.00); object(0x01BF, 0, 0, 179);
move(-3.74, -3.49, 0.10); object(0x01BF, 0, 0, 91);
move(-0.12, -7.19, 0.00); object(0x01BF, 0, 0, 91);
move(-0.11, -6.40, 0.00); object(0x01BF, 0, 0, 91);
move(-2.25, -7.14, 0.00); object(0x01BF, 0, 0, 124);
move(-1.52, -6.44, 0.00); object(0x01BF, 0, 0, 89);
move(0.17, -7.10, 0.00); object(0x01BF, 0, 0, 89);
move(0.08, -3.30, 0.00); object(0x01BF, 0, 0, 89);
move(3.97, -3.76, 0.00); object(0x01BF, 0, 0, 0);
move(7.48, 0.22, 0.00); object(0x01BF, 0, 0, 177);
move(5.39, 0.26, 0.00); object(0x01BF, 0, 0, 177);
move(0.67, 20.79, -0.20); object(0x01BF, 0, 0, 269);
move(0.10, -5.35, 0.00); object(0x01BF, 0, 0, 269);
move(3.80, 6.47, 1.50); object(0x01BF, 240, 0, 1);
move(-0.06, -5.46, -2.90); object(0x01BF, 245, 0, 0);
moveto(-887.69, 825.48, 76.26); object(0x01BF, 90, 0, 89);
move(-0.31, 7.74, 0.00); object(0x01BF, 90, 0, 87);
move(-0.12, 2.10, 0.00); object(0x01BF, 90, 0, 87);
move(1.03, 4.96, 0.00); object(0x01BF, 90, 0, 125);
move(2.82, 4.94, 0.00); object(0x01BF, 90, 0, 91);
move(0.21, 7.70, 0.00); object(0x01BF, 90, 0, 91);
move(0.15, 5.60, 0.00); object(0x01BF, 90, 0, 91);
move(0.12, 4.50, 0.00); object(0x01BF, 90, 0, 91);
move(6.26, -13.22, 0.00); object(0x01BF, 90, 0, 177);
move(0.06, -5.42, 0.00); object(0x01BF, 90, 0, 179);
move(-3.49, -19.59, 0.00); object(0x01BF, 90, 0, 179);
move(7.30, 0.09, 0.00); object(0x01BF, 90, 0, 179);
move(7.50, 0.10, 0.00); object(0x01BF, 90, 0, 179);
move(-16.31, 10.64, 0.00); object(0x01BF, 90, 0, 267);
move(0.30, -5.39, 0.00); object(0x01BF, 90, 0, 267);
move(1.20, 10.67, 0.00); object(0x01BF, 90, 0, 321);
move(3.65, -2.60, 0.00); object(0x01BF, 90, 0, 358);
move(1.06, -7.21, 0.00); object(0x01BF, 90, 0, 266);
move(6.48, 0.72, 0.00); object(0x01BF, 90, 0, 267);
move(7.37, -1.42, 0.00); object(0x01BF, 90, 0, 178);
move(-0.23, 5.28, 0.00); object(0x01BF, 90, 0, 177);
move(-0.78, 7.99, 0.00); object(0x01BF, 90, 0, 267);
move(0.26, -4.29, 0.00); object(0x01BF, 90, 0, 267);
move(8.23, -6.87, 0.00); object(0x01BF, 90, 0, 180);
move(-1.30, 5.37, 0.00); object(0x01BF, 90, 0, 180);
move(-0.91, 4.71, 0.00); object(0x01BF, 90, 0, 272);
move(6.10, -1.12, 0.00); object(0x01BF, 90, 0, 272);
move(1.30, -5.69, 0.00); object(0x01BF, 90, 0, 236);
move(5.06, 4.55, 0.00); object(0x01BF, 90, 0, 83);
move(6.18, 0.72, 0.00); object(0x01BF, 90, 0, 83);
moveto(-877.13, 866.74, 72.87); object(0x01BF, 0, 0, 355);
move(0.50, 0.05, 0.00); object(0x01BF, 0, 0, 355);
move(7.27, 0.70, 0.00); object(0x01BF, 0, 0, 355);
move(2.54, 0.24, 0.00); object(0x01BF, 0, 0, 356);
move(-0.29, -0.99, -5.00); object(0x01BF, 20, 0, 356);
move(-6.88, -0.71, 0.00); object(0x01BF, 20, 0, 352);
move(-11.54, -4.73, -2.70); object(0x01BF, 20, 0, 330);
moveto(-869.79, 850.47, 76.11); object(0x01BF, 270, 0, 177);
move(6.79, 0.34, 0.00); object(0x01BF, 270, 0, 177);
move(-0.32, 6.46, 0.00); object(0x01BF, 270, 0, 177);
move(-7.69, -0.38, 0.00); object(0x01BF, 270, 0, 177);
move(-7.29, -0.36, 0.00); object(0x01BF, 270, 0, 177);
move(-5.14, -0.25, 0.00); object(0x01BF, 270, 0, 180);
move(-0.63, 6.40, 0.00); object(0x01BF, 270, 0, 91);
move(6.49, -0.06, 0.00); object(0x01BF, 270, 0, 91);
move(6.06, -0.15, 0.00); object(0x01BF, 270, 0, 91);
move(6.10, -0.11, 0.00); object(0x01BF, 270, 0, 91);
move(0.46, -6.04, 0.00); object(0x01BF, 270, 0, 83);
move(3.50, -11.76, 0.00); object(0x01BF, 270, 0, 357);
move(0.18, -5.22, 0.00); object(0x01BF, 270, 0, 359);
move(7.32, 3.70, 0.00); object(0x01BF, 270, 0, 359);
move(12.14, -0.49, 0.00); object(0x01BF, 270, 0, 58);
move(-5.22, 0.12, 0.00); object(0x01BF, 270, 0, 92);
move(0.25, -3.22, 0.00); object(0x01BF, 270, 0, 73);
moveto(-875.65, 839.20, 62.58); object(0x01BF, 65, 0, 92);
move(-14.56, -13.52, 17.05); object(0x01BF, 0, 270, 89);
move(3.25, -3.29, 0.00); object(0x01BF, 0, 270, 2);
move(-0.01, 6.59, 0.00); object(0x01BF, 0, 270, 177);
move(-0.00, -3.40, 3.91); object(0x01BF, 90, 180, 268);
move(23.65, 18.69, -5.15); object(0x01BF, 90, 145, 85);
move(-10.11, -1.47, 1.30); object(0x01BF, 0, 180, 271);
move(-0.05, -7.73, 0.00); object(0x01BF, 0, 180, 270);
move(3.17, 7.60, 3.30); object(0x01BF, 270, 180, 91);
move(-0.21, -7.70, 0.00); object(0x01BF, 270, 180, 91);
move(5.85, -0.16, 0.00); object(0x01BF, 270, 180, 91);
move(5.64, -0.15, 0.00); object(0x01BF, 270, 180, 91);
move(-4.13, 6.57, -2.30); object(0x01BF, 225, 180, 359);
move(6.36, 0.97, 2.30); object(0x01BF, 270, 180, 270);
move(0.01, 7.20, 0.00); object(0x01BF, 270, 180, 270);
move(5.56, -4.10, 0.00); object(0x01BF, 270, 180, 89);
move(-4.12, -10.66, 0.00); object(0x01BF, 270, 180, 90);
